id,center,fy,sic,naics,state,sales,employees,plant_area,products,produnits,prodlevel,prodhours,recc_count_recc,ec_plant_cost,ec_plant_usage,ed_plant_cost,ed_plant_usage,ef_plant_cost,e2_plant_cost,e2_plant_usage,e3_plant_cost,e3_plant_usage,e4_plant_cost,e4_plant_usage,e5_plant_cost,e5_plant_usage,e6_plant_cost,e6_plant_usage,e7_plant_cost,e7_plant_usage,e8_plant_cost,e8_plant_usage,e9_plant_cost,e9_plant_usage,e10_plant_cost,e10_plant_usage,e11_plant_cost,e11_plant_usage,e12_plant_cost,e12_plant_usage,w0_plant_cost,w0_plant_usage,w1_plant_cost,w1_plant_usage,w2_plant_cost,w2_plant_usage,w3_plant_cost,w3_plant_usage,w4_plant_cost,w4_plant_usage,w5_plant_cost,w5_plant_usage,w6_plant_cost,w6_plant_usage
TR0065,TR,2025,4952,221310,TX,5000000,14,111034,water,5,2920000,8756,3,107669.29,1724072.7,58507.4,4679,6546.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0066,TR,2025,4941,221310,TX,32800000,10,1546380,drinkable water,5,1830,8748,4,131976,1866120,15332,3833,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0067,TR,2025,4941,221310,TX,7000000,14,1335598,Water,5,4015000,8760,3,296580.7,4574572,31896.8,8284,21665.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0068,TR,2025,2396,336360,TX,1000000,60,134400,Automotive parts,1,5000000,8760,4,88565.13,1602720,46256.27,3678.5,10985.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0069,TR,2025,3491,332911,TX,500000000,175,49937,Gas Main Valves,,1500000,4000,3,104582.9,1899090,66191.66,5291,3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR0071,TR,2025,2673,326111,TX,24000000,165,60000,165,1,8000000,6160,4,28793.7,379063.92,12158.7,963.21,1136.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0001,TS,1984,3443,,IN,,72,,SPUN METAL PARTS,,,4000,4,38092,428488,,,,25778,4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0002,TS,1984,3443,,IN,10000000,35,,SPUN METAL PRODUCTS,,,4000,3,24242,260844,,,,10604,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0003,TS,1984,2759,,IN,15000000,95,,PRINTING CALENDARS,,,4000,6,41569,767878,,,,33350,6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0004,TS,1984,3069,,IN,18000000,409,,MOLDED RUBBER PRODUCTS,,,6000,7,501231,6660024,,,,326605,80207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0005,TS,1985,2064,,OH,15000000,225,,CONFECTIONARY,,,4508,3,386100,8201934,,,,400948,78110,,,,,,,,,35081,7548,,,,,,,,,,,,,,,,,,,,,,,,
TS0007,TS,1984,3412,,IN,25000000,230,,CONTAINER CLOSURES,,,6000,4,403858,10335874,,,,117500,22804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0008,TS,1985,2821,,OH,7500000,221,,POLYESTER/FIBERGLASS MOLDING,,,8136,4,266425,5802462,,,,24444,4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0009,TS,1985,3556,,IN,28000000,191,,FOOD HANDLING EQUIPMENT,,,4000,6,219431,5500879,,,,187684,45807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0010,TS,1985,3679,,IN,5000000,125,,PRINTED CICUIT BOARDS,1,7500000,5800,4,71126,1520223,,,,15487,2765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0011,TS,1984,3494,,IN,13000000,205,,SAFETY AND RELIEF VALVES,,,6000,7,79850,1710141,,,,28650,6590,,,,,18138,2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0012,TS,1985,2522,,IN,,65,,METAL PARTITIONS & FURNITURE,,,4000,4,94510,902110,,,,36323,7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0015,TS,1985,3321,,MI,8500000,145,,GRAY IRON CASTINGS,3,20000,4800,5,172686,3856389,,,,234769,47939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0018,TS,1985,3423,,MI,10000000,172,,HAND TOOLS,,,6000,3,160428,2786049,,,,53177,10310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0021,TS,1985,2064,,IN,10000000,50,,CONFECTIONARY GOODS,2,10000000,2000,5,88719,2125147,,,,65346,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0022,TS,1985,3086,,IN,30000000,126,,POLYURETHANE FOAM PRODUC,6,114000,6240,5,183014,3915885,,,,137799,32343,,,,,10500,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0023,TS,1985,3471,,MI,5000000,130,,NICKEL & CHROME PLATING,,,7200,4,185544,3333529,,,,144333,29335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0024,TS,1985,3069,,IN,8000000,110,,MOLDED RUBBER PRODUCTS,2,700000,,6,88943,1455744,,,,107961,21437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0025,TS,1985,3643,,IN,7500000,78,,ELECTRICAL ENCLOSURES,,,,3,145676,1531067,,,,39991,7632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0026,TS,1985,3089,,MI,21000000,160,,MOLDED PLASTIC PRODUCTS,2,6000000,6000,4,442327,6471864,,,,189449,38543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0027,TS,1985,3089,,IN,5500000,90,,BOAT WINDSHIELDS,,,2080,6,15798,228019,,,,21022,3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0028,TS,1985,3441,,IN,10000000,30,,STRUCTURAL STEEL TUBING,3,22000,4160,3,108019,922919,,,,20906,4157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0029,TS,1985,3441,,IN,19000000,125,,STRUCTURED STEEL TUBING,3,39000,4160,3,218620,2530188,,,,11691,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0030,TS,1985,3321,,IN,7000000,135,,GREY IRON CASTINGS,3,14000,,4,165558,2936401,,,,146654,29142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0031,TS,1985,3432,,IN,10000000,125,,PLUMBING FIXTURES,2,720000,2000,6,155432,2322685,,,,67380,13666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0032,TS,1986,3069,,IN,22000000,163,,RUBBER-TO-METAL PRODUCTS,,,,4,253916,3288101,,,,50557,9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS0033,TS,1986,3086,,MI,,105,,POLYETHYLENE FOAM PADDIN,,,6000,6,469927,7244432,,,,241704,48997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0001,TT,2007,3499,333613,TN,39290000,245,200000,Engineered Chain Products,6,720,6240,14,516182.96,8990400,229579.97,19519.2,7778.66,648753.41,64793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0002,TT,2007,3585,333415,TN,80000000,350,203000,Electric Heating Elements,1,5000000,7100,9,197514,4706000,114028,10228,,3525,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0003,TT,2007,2269,313310,TN,688000,70,44000,Shirts and Jeans,1,100000,6240,11,48579.25,813000,31534.5,3026,7734.2,83948.52,7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0004,TT,2007,3471,332813,TN,1100000,9,5000,plating,1,7200000,2080,5,12148,154920,1685,735,338,48502,3341,,,,,,,,,,,,,,,,,,,,,,,1376,2710,,,,,,,,,,
TT0005,TT,2007,3354,331318,TN,60000000,310,300000,Architectural Aluminum Extrusions,2,26600000,8760,9,1176888,20358000,,,,984676,110849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0006,TT,2007,3714,336340,TN,235000000,396,216000,brake calipers,1,5500000,7488,4,944023,33327338,703494,69662,,288581,28839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0007,TT,2007,2493,321219,TN,110000000,145,205000,Engineered Wood Products,6,425000,8400,7,2956974,64235204,931433,70638,,2287645,276044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0008,TT,2007,5143,424430,TN,15000000,50,11000,Ice Cream,5,10000,2250,6,289436,4142000,,,,72106,7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0009,TT,2007,2048,311615,KY,1,100,100000,Chicken hatchlings and feed,3,500000,6240,6,553794,12599737,399438,2500,,806091,86269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0010,TT,2008,3714,336390,KY,80000000,720,380000,Automotive Weather Stripping,3,9000000,6600,7,720689,22166500,486773,42369,37177,715925,71444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0011,TT,2007,2431,321911,TN,1,750,570000,Wood Doors and Windows,1,105000,6000,3,521731,13348800,462745,34522,,92626,6974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0012,TT,2007,3061,326291,TN,14000000,60,80000,Rubber Bladders,1,192000,5020,8,174797,2367360,,,5020,294848,57720,,,,,,,,,,,,,,,,,,,,,,,21456,52405,,,,,,,,,,
TT0013,TT,2007,2015,311615,KY,600000000,1100,350000,Processed Poultry ,2,400000000,4700,5,2571843,42914000,,,,,,1488417,133313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0014,TT,2007,3714,336330,TN,50000000,500,230525,Steering Gears,1,2000000,8640,5,2023195,41014800,,,,69057,4639,,,,,,,,,,,,,,,,,,,,,,,178649,267910,,,,,,,,,,
TT0015,TT,2008,3069,326291,TN,46000000,155,40200,Rubber O-Rings,1,24000000,6240,5,387764,8495400,245958,18791,,22892,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0016,TT,2008,3995,339995,TN,160000000,400,500000,Steel Caskets,1,300000,5000,4,691892,20139222,320911,36395,100000,1020796,96766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0017,TT,2008,3714,336320,VA,176948260,330,69360,Steering Gears,,1752852,8765,5,229028,4502000,,,,2641,252,,,,,,,,,,,,,,,,,,,,,,,15204,1093.3,,,,,,,,,,
TT0018,TT,2008,2295,313320,TN,22000000,83,105000,Non-woven Fabric Treatment,2,53750000,7800,4,253294,5950000,133273,10599,12940,1254172,148112,,,,,26006,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0019,TT,2008,2759,323111,TN,1,175,108600,Printed Material,,1,8760,5,288254,6717750,151044,13500,27508,93624,8168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0020,TT,2008,3613,335313,TN,123000000,213,157000,Electrical Disconnect Switches,1,670000,78000,5,207402,5030200,130068,12040,,74290,7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0021,TT,2008,2051,311812,TN,1,200,50000,Snack Cakes,1,2250000,6000,10,137261,2974560,64619,6918,6684,250000,32042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0022,TT,2008,3644,335931,TN,144837000,379,3250000,Electrical Outlet Boxes,3,48780,6500,12,675270,16645080,538444,34362,30107,208705,16667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0023,TT,2008,2023,311514,KY,30000000,80,158750,Condensed Milk,3,31593,8760,10,291631,6272880,131662,12617,2762,1408583,182263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0024,TT,2008,2653,322211,TN,12000000,55,100000,Corrugated packaging,1,14400000,2880,6,89652,969600,,,,18955,14364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0025,TT,2008,3594,333999,TN,111579000,425,240000,Hydrolic motors,1,54995,61320,3,1168221.7,20337057,,,,99041.4,11961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0026,TT,2008,3363,331523,TN,35000000,175,110000,Aluminum automotive components,2,2000000,6240,8,1018125,20103300,454217,38021,3643,1598505,141103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0027,TT,2008,3612,335312,TN,36000000,425,59900,Electric Motors,1,2160000,6240,5,238232.06,3067800,,,,101666,9380.4,,,,,,,,,,,,,,,,,,,,,,,4405,11276,,,,,,,,,,
TT0028,TT,2008,2531,336360,KY,60000000,200,125000,Automotive Headliners,1,1225000,5000,9,371512,11275500,274335,23729,136521,23246,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0029,TT,2008,3398,332811,TN,1650000,15,21000,Commercial Heat Treating,3,891000,6800,7,155427,3109800,103211,9928,4735,153365,12941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0030,TT,2008,2542,337215,AR,57000000,324,600000,Metal Custom Retail Store Fixtures,,1,4000,3,377053,9208800,150235,29700,4967,334521,36272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0031,TT,2009,2653,322211,TN,28000000,142,225000,Corrigated Containers,1,264000,6240,4,247466,2909880,,,,15651,1361.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0032,TT,2009,2426,321918,TN,1,350,80000,Hardwood Flooring,6,25000,4500,10,776710,17647764,261569,43096,111502,19649,18984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0033,TT,2009,2869,325992,TN,30000000,85,111553,Photographic Chemicals,,1,8760,8,339167,5391360,,,54700,554957,45043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0034,TT,2009,3635,335210,TN,1,370,310000,Vacuum Cleaning Equipment,1,8000000,8760,8,723421,12178800,91793,21557,12228,96133,7214,,,,,,,,,,,,,,,,,,,,,,,31684,55860,,,,,,,,,,
TT0035,TT,2009,3084,326122,TN,1,30,37000,Plastic Pipe,6,5100,6240,5,184136,215760,,,,3030,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0036,TT,2009,3714,336320,TN,1,75,45750,Tire Pressure Monitoring Systems,1,312000,2400,6,122645,2006640,39595,3185,3043,19763,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0037,TT,2009,2426,321918,TN,72000000,450,110000,Hadwood Flooring,,30000000,6240,6,772343,19364517,465094,52808,198987,31482,2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0038,TT,2009,2033,311421,TN,48000000,65,100000,Fruit Filling,2,48000000,6344,8,278240,5310000,128069,9695,,759644,455777,,,,,,,,,,,,,,,,,,,,,,,84536,248606,,,,,,,,,,
TT0039,TT,2009,3592,336310,TN,60000000,270,172000,Valves,1,50000000,7200,7,1691560,25740360,,,,406830,23068,,,,,,,,,,,,,,,,,,,,,,,65358,61853,51540,61853,,,,,,,,
TT0040,TT,2009,3562,332991,TN,1,220,200000,Mounted Ball Bearings,,1,6000,9,1383097,19965600,,,,105766,7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0041,TT,2009,2038,311412,TN,205000000,350,250000,Frozen Dough,2,257000,8760,6,1835656,37759800,937961,83153,43810,,,183962,15565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0042,TT,2009,1422,212312,TN,16000000,60,50000,Limestone,3,1300000,6000,3,407426,8552124,987189,58896,48724,,,144830,9720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0043,TT,2009,3089,326199,TN,40000000,117,100000,Plastic Botttle Closures,1,2760000000,8736,5,977346,19153750,,,,11244,563.3,,,,,,,,,,,,,,,,,,,,,,,5575,1000,10073,6447900,,,,,,,,
TT0044,TT,2009,2038,311412,TN,20000000,65,100000,Hushpuppies,2,19000000,2080,10,404505,4234800,148321,10950,9036,157898,12925,,,,,,,,,,,,,,,,,,,,,,,10060,3410,,,,,,,,,,
TT0045,TT,2009,2451,321991,TN,35000000,117,150000,Manufactured Homes,1,240,2000,6,165699,1841101,65297,8847,,,,248316,11165.764,,,,,,,,,,,,,,,,,,,,,,,1411,1991,,,,,,,,
TT0046,TT,2010,2431,321911,TN,30000000,109,100000,wood millwork,1,13000000,4250,3,320000,5425600,212678,14189,,131458,10012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0047,TT,2010,3357,331318,AR,50000000,73,150000,Copper and Aluminum Wire,2,18000000,6240,5,493956,5954400,,,,41145,4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0048,TT,2010,3465,336370,TN,124000000,322,680000,steel stamping,1,29641500,4750,5,586727,14510000,504029,37453,65618,77136,5901,,,,,,,,,,,,,,,,,,,,,,,79530,5437.2,,,,,,,,,,
TT0049,TT,2010,3085,326150,TN,25000000,126,266940,EPS Loose fill,2,20000000,6240,6,807551,10550400,,,,9786,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0050,TT,2010,3641,335110,TN,27000000,160,140000,Automotive Lighting,1,65000000,3840,6,215753,5314000,212031,16435,7663,81700,7050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0051,TT,2010,3317,331210,TN,60000000,200,200000,Welded Steeel and Fabricated Tubing,2,95000000,7200,4,433484,8616900,436399,28944,25258,89539,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0052,TT,2010,3612,335311,TN,150000000,300,200000,Medium Voltage Switchgear,1,6000,6000,4,196354.19,5041186,205882.81,13235,,133487,17571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0053,TT,2010,2068,311911,KY,1,330,158000,Roasted Nuts,2,54000000,6240,5,438153,7494840,154320,13376,,106464,16808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0054,TT,2010,3563,333912,TN,154000000,328,466100,Air Compressors,1,570868,4000,6,427205,8790697,382451,30988,,193400,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0055,TT,2010,3089,326199,TN,7000000,100,56000,Motor Parts,1,17000000,4160,7,71418,644400,,,,21216,2040.8,,,,,,,,,,,,,,,,,,,,,,,9284,16578,,,,,,,,,,
TT0056,TT,2010,3541,333517,TN,1,1,40000,Tungsten Carbide Inserts,,1,1,5,1048899,14552320,,,,11563,1326.3,,,,,,,,,,,,,,,,,,,,,,,85241,103081,,,,,,,,,,
TT0057,TT,2010,3053,339991,NC,86000000,224,94000,Mechanical Seals,1,1,8400,7,277183,7463000,155448,55669,13456,26054,2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0058,TT,2010,3271,327331,TN,18000000,30,40000,Concrete Block,1,7800000,2080,4,97794,976340,,,1466.9,1225,74.4,,,,,,,,,,,,,,,,,,,,,,,173,180,,,,,,,,,,
TT0059,TT,2011,3561,333911,TN,97493000,280,192000,Valves,1,820500,3900,6,305483.73,6303600,286375.3,20732,-51683.82,53966.83,4264.3,,,,,,,,,,,,,,,,,,,,,,,22473.87,34670,,,,,,,,,,
TT0060,TT,2011,3714,336390,TN,50000000,190,158480,Remanufactured torque converters and other transmission parts,1,350000,2400,12,171972.89,2710480,100923,9817,8324,152470.74,15728,,,,,,,,,,,,,,,,,,,,,,,13253.46,18840,,,,,,,,,,
TT0061,TT,2011,3556,333241,TN,2000000,35,58500,Sprouting Products and Sprouts,2,2064000,3800,4,42422.19,701480,20423.27,2012,4308.87,29328,2716.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0062,TT,2011,2812,325180,TN,964000000,208,1306800,Chlorine and Caustic Soda,3,300000,8760,12,26187224,832501039,10641962,1234728,-241953,1428562,252458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0063,TT,2011,3492,332912,AR,110000000,330,290000,Valves,1,660000,6000,7,405359,14425488,227670,29482,396484,55030,6025,,,,,,,,,,,,,,,,,,,,,,,42601,23000,,,,,,,,,,
TT0064,TT,2011,3469,332119,TN,5000000,70,55440,Water Heater Components,1,70000000,7488,8,223149.41,4203360,114783,8544,6360.23,83727.36,8617.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0065,TT,2011,3089,326199,TN,80001,547,340000,Automotive Parts,,1,8760,9,1681493,43116606,1021757,87248.8,59962.34,594549.37,70368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0066,TT,2011,2051,311812,TN,80001,120,52000,"English Muffins, biscuits, and hearth products",,26732172,7280,7,298138.68,5149200,134780.75,9175,-23377.43,385408.57,48164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0067,TT,2011,2295,313320,TN,22000000,83,105000,non-woven textile treatment,1,400000000,7800,1,253294,5950000,133273,10599,12940,1254172,148112,,,18306,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0068,TT,2011,2426,321918,TN,72000000,450,110000,Hardwood Flooring,1,30000000,6240,1,772343,19364517,465094,52808,198987,31482,2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0069,TT,2011,3498,332996,TN,12000000,70,68000,HVAC Coils,1,15000,6240,5,60470,1015920,26841,3090,1668,8230,1146,,,,,,,,,,,,,,,,,,,,,,,3376,2090,,,,,,,,,,
TT0070,TT,2011,3535,333922,AR,85000000,530,600000,Conveyor Assemblies,1,54432,4160,9,486882,10509800,,,,369849,41548,,,,,,,,,,,,,,,,,,,,,,,32434,1444.76,,,,,,,,,,
TT0071,TT,2011,3634,335210,TN,31500000,250,220000,Electric Heating Elements,1,1000000,2750,7,226347.55,4186580,166620.54,16692.1,12138.9,24447.79,2673.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0072,TT,2011,3612,335311,TN,150000000,300,200000,Medium Voltage Switchgear,1,6000,6000,1,196354,5041186,205883,13235,,133487,17571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0073,TT,2011,3563,333912,TN,154000000,328,466100,Air Compressors,1,570868,4000,1,427205,8790697,382451,30988,,229200,17671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0074,TT,2011,3585,333415,TN,1500000000,700,800000,Auto Parts,1,12000000,4000,7,1890886,30432000,790429,66799.8,-169155,128564,21611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0075,TT,2011,3534,333921,TN,80001,578,650000,Elevators,1,5000,4000,9,1031657.56,15983159,598449.6,42746.4,49359.84,576286,79769,154879,5663,,,,,,,,,,,,,,,,,,,,,56031,16703.8,,,,,,,,,,
TT0076,TT,2011,2759,323111,TN,25000000,45,60000,Labels,6,29150,4500,5,85531.91,1264600,42602.76,3522,1922.02,5683.82,588.2,,,,,,,,,,,,,,,,,,,,,,,3117.98,176,,,,,,,,,,
TT0077,TT,2011,3564,333413,AR,40000000,195,139000,Industrial Dust Collectors,1,720,2080,6,96853,3398360,44065,9881,,102165,29158,,,,,,,,,,,,,,,,,,,,,,,7150,1343.1,,,,,,,,,,
TT0078,TT,2011,2221,313320,TN,130000000,150,160000,Coated Fabrics,,19000000,8568,5,529948.92,7295280,,,,649525.92,58985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0079,TT,2011,3499,336360,TN,161000000,269,200000,Automotive Seating,1,184564,4320,8,168289,3481920,112543,9367,5051,32608,7815,,,,,,,,,,,,,,,,,,,,,,,7815,133.946,,,,,,,,,,
TT0080,TT,2011,2892,325920,TN,18000000,101,73468,Explosives,,,8760,6,108821.41,787584,,,4200,71962.82,7031.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0081,TT,2011,2085,312140,TN,6000000000,370,1000000,Beverage Alcohol,5,23772,8760,8,1958100.08,38838000,978432.29,72073.2,47829.55,198718.75,31795,,,,,,,,,,,,,2728027.67,1032051.39,,,,,,,,,,,,,,,,,,,,
TT0082,TT,2011,3089,326199,TN,80001,50,116640,plastics,,1,2340,7,143337.24,1170488,55786.76,5278,12881.39,27251.3,4387.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0083,TT,2011,3541,333517,TN,800000,142,82000,Practice Bomb Shells,1,,2750,6,91675,1510200,90882.62,7199.05,,66480.43,8219.9097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0084,TT,2012,2491,321114,KY,45000000,55,72000,Railroad Crossties,1,1100000,8400,10,167018.6,3109110,104050.77,10612,68007.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0085,TT,2012,3089,326199,TN,150000000,300,300000,Automotive Fuel Tanks,1,900000,6000,9,1512333,25722000,707867,60225,-182028,33571.79,3984.4,81754,35981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0086,TT,2012,3052,326220,KY,25000000,163,85000,Poloyflex Belting,1,1000000,5784,5,323054,9075600,188765,16742,59309,289011,53071,,,,,,,,,,,,,,,,,,,,,,,21777,85541,,,,,,,,,,
TT0087,TT,2012,3255,327120,TN,160000000,450,750000,Porcelain Floor Tile,6,3000,8760,18,1633766,30339485,808729,101422,,2145767,448792.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0088,TT,2012,3471,332813,TN,4500000,35,20000,Industrial rollers,,,2808,10,136788,2077010,85546,7135,,7307.25,666,,,,,,,,,,,,,,,,,,,,,,,4504,799.5,,,,,,,,,,
TT0089,TT,2012,3562,332991,TN,80001,13,1001,Ball and Roller Bearings,,1,1500,4,858303,12098790,,,,79600,9370.1,,,,,,,,,,,,,,,,,,,,,,,42852,23552.3,,,,,,,,,,
TT0090,TT,2012,3089,326199,AR,49000000,80,125000,Engineered Fiberglass Panel,6,48000,6000,10,191349,6714000,75606,16990,3769,144108,31313,,,,,,,,,,,,,,,,,,,,,,,6254,26105,,,,,,,,,,
TT0091,TT,2012,3465,336370,TN,40000000,350,239000,Automotive Stamping and Welded Assemblies,1,,8568,4,260417,4513033,155919,10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0092,TT,2012,2819,325180,TN,390000,106,131000,Titania-Based Ceramic Catalyst,,1080003,6000,13,576284,10471562,186381,22993,,158228,39119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT0093,TT,2012,2671,326112,TN,80001,42,1001,Plastics Packaging,,,4000,5,81749.77,1261440,55510.73,5396.81,5622,,,13538.42,837.77,,,,,,,,,,,,,,,,,,,,,1939.59,351.7,,,,,,,,,,
TT0094,TT,2012,2099,311991,AR,60000000,166,200000,Blended Oils and Tomato Based Products,2,75700000,6000,13,640429,6673117,53178,25441,,299065,47592,,,,,,,,,,,,,,,,,,,,,,,39250,22408.2,79809,22408200,,,,,,,,
TT0095,TT,2012,3354,331318,TN,133000000,364,475000,Aluminum Extrusions,2,59000000,6732,9,1338365,34012189,1017169,75919,,2179015,472960.8,,,,,,,,,,,,,,,,,,,,,,,143360,59668.714,,,,,,,,,,
TT0096,TT,2012,2421,321114,AR,60000000,100,500000,Treated Wood-Railroad,1,1000000,8736,6,279849,3186750,36264,10220,,561583,94149,,,,,,,,,,,,,,,,,,,,,,,,,37380,15085924,,,,,,,,
TT0097,TT,2012,3714,336390,TN,500000000,1200,1000000,Automotive Parts,,822230,8760,3,1199769,31494821,925286,68631,47885,108907,29844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
